source,target
Diese Kopfhörer funktionieren nicht.,These headphones don't work.
Tom würde hier nicht mehr aufkreuzen.,Tom won't show up here again.
1939 stand die Welt wie auch 1914 am Rande eines Krieges.,"In 1939, as in 1914, the world was on the brink of war."
Wir haben schon wieder Gesellschaft.,We've got company again.
Tom geht gerne an den Strand.,Tom loves going to the beach.
Tom war ein Zeuge des Unfalls.,Tom was a witness to the accident.
Das Werkzeug würde ich nicht nehmen.,That isn't the tool that I'd use.
Ich habe im Supermarkt heute Milch gekauft.,I bought milk at the supermarket today.
Bis zu dem Zeitpunkt haben wir ferngesehen.,"Up to that time, we were watching TV."
"Die Leute sagen, daß ich schöne Augen hätte.",People say I have beautiful eyes.
Ein Fisch kann schwimmen.,A fish can swim.
Wir kennen Tom nicht.,We don't know Tom.
"Tom hat nicht genug Erfahrung, um einen Zug zu fahren.",Tom doesn't have enough experience to operate a train.
Ist das klug?,Is that wise?
"Könnt ihr wenigstens so tun, als ob ihr gerne hier seid?",Can you at least pretend you want to be here?
Der Mensch kommt ursprünglich aus Afrika.,Humans originated in Africa.
"Ich bin froh, am Leben zu sein.",I'm grateful to be alive.
"Wie lange brauchen Sie gewöhnlich, um zu frühstücken?",How long does it usually take you to eat breakfast?
Das ist meine Schule.,This is my school.
"Ich glaube, zum Feiern ist es noch etwas zu früh.",I think it's a little too early to celebrate.
Können wir eine Pause machen?,Can we take a break?
"Es regnete so stark, dass wir beschlossen, zu Hause zu bleiben.",It was raining so hard that we decided to stay home.
Was für ein Mensch tut so was?,What kind of person does something like that?
Wofür steht ihr an?,What are you lining up for?
Danke für deine Kommentare!,Thanks for your comments.
"Ich will nicht wissen, was Tom getan hat.",I don't want to know what Tom has done.
Ich kenne ihn schon seit langem.,I have known him a long time.
Würdet ihr lieber Tennis oder Golf spielen?,Would you rather play tennis or golf?
Ich mach jetzt damit Schluss.,I'm ending it now.
Arbeitet Tom noch immer hier?,Is Tom still working here?
"Ich bin versucht, einfach im Bett zu bleiben.",I'm tempted to just stay in bed.
Wo können wir euch finden?,Where can we find you?
Die Ärztin untersuchte das Baby.,The doctor examined the baby.
Bei Tom machte sich ein schlechtes Gewissen bemerkbar.,Tom began to feel a little guilty.
Ich mag Geschichten über Vampire.,I like stories about vampires.
Ich bin nicht altmodisch.,I'm not old fashioned.
"Er sagte mir, ich solle mich mit ihm in seiner Wohnung treffen.",He told me to meet him at his apartment.
Sie rennt nicht.,She isn't running.
Toms Bibellesegruppe löste sich nach einigen Monaten wegen Mangels an Interesse in Wohlgefallen auf.,Tom's Bible reading group petered out after a few months through lack of interest.
Wir brauchen Beweise.,We need evidence.
Meine Zähne sind weiß.,My teeth are white.
Sie sind bestimmt sehr beschäftigt.,I'm sure you're very busy.
"Es ist schon viel Zeit vergangen, seit ich meine Großmutter besucht habe.",It's been a long time since I visited my grandmother.
Ich konnte wegen des Regens nicht kommen.,I couldn't come because of the rain.
"Ich weiß, dass Tom hier nicht glücklich ist.",I know Tom isn't happy here.
"Zeig auf, wenn du die Antwort weißt.",Raise your hand if you know the answer.
"Was dich glücklich macht, macht mich glücklich.",Whatever makes you happy makes me happy.
Tom sollte überrascht sein.,Tom should be surprised.
Sie haben drei Anrufe verpasst.,You have three missed calls.
Tom wandelte durch den Garten.,Tom took a walk through the garden.
Wie viele Leute sind noch da?,How many people are still there?
Wie ist Tom das entgangen?,How did Tom miss this?
"Ich kann Ihnen besorgen, was Sie brauchen.",I can get you what you need.
Tom saß rauchend auf der Bank.,Tom sat on the bench smoking.
Wäre es euch um 8.30 Uhr recht?,Would 8:30 be convenient for you?
Ich habe lange und gründlich darüber nachgedacht.,I've thought long and hard about this.
"Ich denke nicht, dass ich heute Zeit habe, dir zu helfen.",I don't think I have the time to help you today.
Ich habe nicht so viel Geld wie Sie.,I don't have as much money as you do.
Kann ich dir etwas sagen?,Can I tell you something?
Du verstehst anscheinend nicht.,You obviously don't understand.
Tom sucht eine gute Arbeit.,Tom is looking for a good job.
Vögel singen frühmorgens.,Birds sing early in the morning.
Deine Eltern können uns nicht für immer auf Distanz halten.,Your parents can't keep us apart forever.
Meine Frau hat mich nicht begleitet.,My wife didn't come with me.
Ich habe es wirklich nicht vorausgesehen.,I really didn't see it coming.
"Tom sagte mir, dass er das morgen machen wird.",Tom told me that he would do it tomorrow.
Habt ihr einen Ersatzschlüssel?,Do you have an extra key?
"Das ist, was ich gehört habe.",That's what I heard.
"Ich weiß, wie beschäftigt du warst.",I know how busy you've been.
Lassen Sie mich Ihren Koffer tragen.,Let me carry your suitcase.
Aus ebendiesem Grunde müssen wir bleiben.,That's why we have to stay.
"Ich versuchte, dich anzurufen, aber ich konnte nicht.","I tried to call you, but couldn't."
"Wir fingen an, uns aufzuregen.",We were starting to get annoyed.
Die Reparaturen werden viel Geld kosten.,Repairs will cost a lot of money.
Zu was sind die gut?,What good are they?
Tom hörte höflich zu.,Tom listened politely.
Tom ist einige Zentimeter größer als Maria.,Tom is several inches taller than Mary.
Er hat mir nicht alles gesagt.,He didn't tell me everything.
"Ich glaube, ich habe was Schlechtes gegessen.",I am afraid I ate something bad.
"Woher wissen Sie, daß das keine Kanadier sind?",How do you know that they aren't Canadians?
"Es gibt so viel, was ich dir noch nicht gesagt habe.",There's so much I haven't told you yet.
Geben Sie mir Ihr Hemd!,Give me your shirt.
Man muss an sich glauben.,You have to believe in yourself.
Wir haben einen reichlichen Wasservorrat.,We have a plentiful supply of water.
Tom ist etwas verrückt.,Tom is a bit crazy.
Einer meiner Freunde besuchte mich gestern.,A male friend of mine called on me yesterday.
"Tom würde uns doch die Wahrheit sagen, oder?","Tom would tell us the truth, wouldn't he?"
Habt ihr Freitag abend schon etwas vor?,Are you busy Friday night?
Welche Schlussfolgerungen lassen sich hieraus ziehen?,What conclusions can be drawn from this?
Wir könnten eigentlich auch warten.,We may as well wait.
Wir müssen einen größeren besorgen.,We'll have to get a bigger one.
Natürlich brauchte ich es nicht.,"Of course, I didn't need it."
Tom ist mein Stiefpapa.,Tom is my stepfather.
Sie hätten zur Party kommen sollen.,You should've come to the party.
"Rechne nicht damit, dass sich die Dinge einfach gestalten.",You shouldn't expect things to be easy.
"Ich habe einen Haufen Briefe auf dem Schreibtisch liegen, die ich beantworten muss.",There's a pile of letters on my desk that I have to answer.
Tom würde seinen Kindern niemals etwas zuleide tun.,Tom would never hurt his children.
"Tom sagte, er wolle nicht mit mir reden.",Tom said that he didn't want to talk to me.
Naturkatastrophen können verheerend sein.,Natural disasters can be devastating.
"Demokratische Entscheidungen, demokratische Mehrheitsentscheidungen mit Sanktionen oder mit Geldentzug zu bestrafen, ist kein Weg, wie man den Frieden im Nahen Osten herstellen kann.","Penalising democratic decisions, democratic majority decisions, with sanctions or the withdrawal of funds is no way to establish peace in the Middle East."
Tom trinkt zu viel.,Tom drinks too much.
"Dieser Plan verdient es, ausprobiert zu werden.",The plan is well worth trying.
Der Mann nahm meinen Arm.,The man took my arm.
Unser Thema für diese Woche ist die globale Erwärmung.,Our topic for this week is global warming.
Du hast ein schlechtes Beispiel abgegeben.,You've set a bad example.
Wo hat Tom gegessen?,Where did Tom eat?
Wir werden morgen gutes Wetter haben.,We'll have good weather tomorrow.
Können wir uns hier unterhalten?,Can we talk here?
Tom hätte an meiner Stelle die gleiche Entscheidung getroffen wie ich.,Tom would've made the same decision I'm making if he were in my shoes.
"Alle mochten sie, weil sie sehr freundlich war.",Everyone liked her because she was very kind.
"Sagen Sie uns, was wir tun sollen.",Tell us what to do.
Ich habe meine Fahrkarte verloren. Was soll ich tun?,I lost my ticket. What should I do?
Könnten Sie mir 300 Dollar leihen?,Could you lend me $300?
Ich kann heute hiermit nicht fertig werden.,I can't finish this today.
Tom stellte die Kiste auf den Tisch.,Tom put the box on the table.
Tom schaltete das Licht aus und ging aus dem Raum.,Tom switched off the light and left the room.
Sie sollten dieses Buch kaufen.,You better buy that book.
Sie sind ein guter Mensch.,You're a good person.
Er braucht nicht zu arbeiten.,He doesn't need to work.
"Lass uns messen, wie groß du bist.",Let's measure how tall you are.
Tom küsst durchaus gut.,Tom isn't a bad kisser.
Sie beobachtet gerne Vögel.,She likes birdwatching.
Ich möchte nicht mit Tom spielen.,I don't want to play with Tom.
Wir sprechen immer Französisch.,We always speak in French.
"Wir müssen den größtmöglichen Status auf den Kapitalmärkten haben, um in der Lage zu sein, solche Geschäfte zu machen.",We must have the strongest possible status in the capital markets in order to be able to do such business.
Tom ist sehr freundlich.,Tom is very friendly.
Bedient Sie schon jemand?,Is anybody waiting on you?
"Tom bemühte sich, mit niemandem in Blickkontakt zu geraten.",Tom tried not to make eye contact with anyone.
Naturwissenschaften sind cool.,Science is cool.
Tom hat mich wie einen Dummkopf dastehen lassen.,Tom made me look stupid.
Haben Sie Vorschläge gemacht?,Did you make any suggestions?
Wer weiß alles davon?,Who all knows about this?
Tom war vorbereitet.,Tom was prepared.
Wer könnte mich je lieben?,Who could ever love me?
Könnten Sie mir einen Preisnachlass gewähren?,Can you give me a discount?
Warum geht Tom nicht?,Why isn't Tom going?
"Danke, dass du bei uns einkaufst.",Thank you for shopping with us.
"Er ist in den Staaten aufgewachsen, aber seine Muttersprache ist Japanisch.","He was raised in the United States, but his native language is Japanese."
Wir werden schon irgendwie durch den Dschungel kommen.,We'll get through the jungle somehow.
"Tom glaubt, er weiß, was zu tun ist.",Tom thinks that he knows what to do.
Tom ist ein echter Cowboy.,Tom is a real cowboy.
"Ich habe Tom mir versprechen lassen, daß er niemandem sagen würde, was geschehen ist.",I made Tom promise me that he wouldn't tell anyone what happened.
Sie ist überhaupt nicht ehrlich.,She is not honest at all.
Er ist der glücklichste Mann auf Erden.,He is the happiest man on earth.
Tom ist ein ganz erstaunlicher Mensch.,Tom is a pretty amazing person.
Wir tun das nicht sehr oft.,We don't do it very often.
"Wir müssen denen helfen, die sich nicht selbst helfen können.",We must help those who can't help themselves.
Tom wird das wieder tun.,Tom is going to do that again.
Tom ließ niemanden ins Haus.,Tom wouldn't let anyone in the house.
In dem Kleid siehst du fett aus.,That dress makes you look fat.
Die Regenwälder müssen geschützt werden.,Rainforests should be preserved.
Ich habe kaum englische Bücher.,I have hardly any English books.
Sie sollten jetzt besser ins Bett gehen.,You had better go to bed now.
Tom und ich sind gute Freunde.,Tom and I are good friends.
Ich habe mich in der Hinsicht geirrt.,I was wrong about that.
Tust du das heute?,Will you do that today?
Tom möchte in Boston sein.,Tom wants to be in Boston.
"Ich werde nicht fragen, warum du das willst.",I won't ask why you want it.
Tom übertreibt leicht.,Tom tends to exaggerate.
"Tom ist nicht sehr vertrauenswürdig, nicht wahr?","Tom isn't very trustworthy, is he?"
"Tom errötete, als er die entblößte Mary sah.",Tom blushed when he saw Mary naked.
Warum ist er so still?,Why is he so quiet?
"Denn dort, wo die Steuern herkommen, muss auch die Haftung bleiben.","Because where taxes come from, liability must also remain."
Was willst du mit Tom machen?,What do you want to do about Tom?
Er hielt das Auto an.,He stopped the car.
Soll ich dir etwas aus dem Supermarkt mitbringen?,Do you want me to buy anything for you while I'm at the supermarket?
"Lasst uns Karten spielen, anstatt Fernsehen zu schauen.",Let's play cards instead of watching television.
Tom mag Tiere.,Tom likes animals.
Wollen Sie aufgeben?,Do you want to give up?
"Tom glaubte, von Gott geheilt worden zu sein.",Tom thought he'd been healed by God.
"Tom ist rücksichtsvoll, nicht wahr?","Tom is considerate, isn't he?"
Wie oft könnt ihr in die Stadt fahren?,How often are you able to go downtown?
Wo kann ich meine Uhr reparieren lassen?,Where can I have my watch repaired?
Ich habe noch nie jemanden sterben gesehen.,I've never seen anybody die.
Das ist nicht Toms Hauptbeweggrund.,That's not the main reason Tom wants to do that.
"Tom vergaß, Maria mitzuteilen, dass Johannes angerufen hatte.",Tom forgot to tell Mary that John had called.
"Wir freuen uns, daß ihr kommen konntet.",We're glad you were able to come.
Alle meine Schüler reden mich mit dem Vornamen an.,All of my students call me by my first name.
Sein langjähriger Wunsch ging in Erfüllung.,The desire he has had for years has been fulfilled.
