source,target
I was chained to the desk all day.,Estuve todo el día encadenado al escritorio.
Tom won't win.,Tom no ganará.
The plane took off at seven.,El avión despegó a las siete.
I abhor violence.,Aborrezco la violencia.
I seldom do that in the morning.,Rara vez hago eso por la mañana.
I managed to finish the book.,Me las arreglé para terminar el libro.
Tom hired Mary to do the job.,Tom contrató a Mary para que hiciera el trabajo.
She taught him how to play the piano.,Ella le enseñó a tocar el piano.
How do babies communicate with their parents?,¿Cómo se comunican los bebés con sus padres?
The library will issue you a library card.,La biblioteca le extenderá una tarjeta de lector.
I'm very busy so don't count on me.,"Estoy muy ocupada, así que no cuentes conmigo."
"Without you, it won't be the same.",Sin ti no será lo mismo.
I know you still blame Tom for Mary's death.,Sé que aún culpas a Tom por la muerte de María.
He shot an arrow at the soldier.,Él le disparó una flecha al soldado.
There is nothing to fear.,No hay nada que temer.
There's no cellphone coverage in this area.,En esta zona no hay cobertura.
There's no right answer.,No hay respuesta correcta.
"More than 3,000 people were at the concert.",Más de 3.000 personas estuvieron en el concierto.
There's a degree of stress in every job.,Existe un grado de estrés en todos los trabajos.
Everybody here seems to know you.,Aquí todo el mundo parece conocerte.
It's finally our turn.,Por fin llegó nuestro turno.
Don't eat all the cake. Leave some for me.,No te comas toda la tarta. Déjame algo.
It takes time.,Esto lleva tiempo.
His parents go to church every Sunday.,Sus padres van a la iglesia todos los domingos.
Tom still hasn't found a good job.,Tom todavía no encontró un buen trabajo.
Mary closed the door quietly.,Mary cerró la puerta silenciosamente.
Where does she live now?,¿Dónde vive ella ahora?
Turn to the left.,Tuerce a la izquierda.
When in doubt tell the truth. It will confound your enemies and astound your friends.,Cuando tengas dudas di la verdad. Eso confundirá a tus enemigos y asombrará a tus amigos.
The woman sitting over there is his present wife.,La mujer que se sienta allí es su esposa actual.
This website seems quite good.,Este sitio web parece bastante bueno.
The important thing is to have your own hobby.,Lo importante es tener su propia afición.
We still have a lot to do.,Todavía tenemos mucho por hacer.
I'd never seen so much money.,Nunca había visto tanto dinero.
He's right behind you.,Él está justo detrás tuyo.
Going to school during the rush hour is tiring and unpleasant.,Ir al colegio en horario punta es cansador y desagradable.
Is French taught at your school?,¿Se enseña francés en tu colegio?
How did you make a living in Tokyo?,¿Cómo te ganabas la vida en Tokyo?
He came in and immediately sat down.,Entró y a continuación se sentó.
It is illegal to park a car there.,Aparcar el coche ahí es ilegal.
"On whole, the plan seems good to me.",En conjunto el plan me parece bien.
Tom will probably be skeptical.,Tom probablemente será escéptico.
Tom still loves his job.,Tomás todavía ama su trabajo.
Baseball is a strange and boring game.,El béisbol es un juego raro y aburrido.
Children and drunks don't lie.,Los niños y los borrachos no mienten.
That person doesn't want to do anything.,Esa persona no quiere hacer nada.
I should be with my family.,Debo estar con mi familia.
Rephrase the question.,Reformule la pregunta.
Everybody likes french fries.,A todos les gustan las papas fritas.
My field of study is linguistics.,Mi campo de estudio es lingüística.
We could go together.,Podríamos ir juntos.
Listen and you might learn something.,Escucha y puede que aprendas algo.
"Actually, Tom is his real name.",De hecho Tomás es su verdadero nombre.
You didn't need to hurry. You got here too early anyway.,"No hacía falta que te dieras prisa. De todos modos, has llegado demasiado pronto."
Please deposit the money in a bank.,Por favor deposita el dinero en un banco.
I thought you'd be amused by what was going on.,Pensé que te entretendrías con lo que pasaba.
May I call you tomorrow?,¿Puedo llamarte mañana?
Tom had never spoken to Mary before that time.,Tom nunca le había hablado a Mary antes de aquella vez.
He has ten children.,Tiene diez hijos.
Lake Biwa is the largest lake in Japan.,El lago Biwa es el lago más grande de Japón.
Do you still want tea?,¿Todavía quieres el té?
"Today, I'll sleep on the couch.",Hoy dormiré en el sillón.
That's too much!,¡Eso es demasiado!
The boy remained silent.,El niño se mantuvo en silencio.
He got the book down from the shelf.,Él tomó un libro de la estantería.
How long have you been playing the drums?,¿Cuánto tiempo hace que llevas tocando la batería?
It's clear that he stole money from the safe.,Está claro que robó dinero de la caja fuerte.
The old clock is still in use.,El viejo reloj aún sigue en uso.
Don't ask him for any favors.,No le pidas ningún favor.
I've got only myself to blame.,Sólo puedo culparme a mí mismo.
Whose flashlight is this?,¿De quién es esta linterna?
"We agreed that I would do it, didn't we?","Convinimos en que lo haría yo, ¿no?"
"Tom is dead, but life goes on.","Tom está muerto, pero la vida sigue."
I think you know that's not a good idea.,Creo que usted sabe que eso no es una buena idea.
Tom has a healthy life style.,Tom tiene un estilo de vida saludable.
Tom was holding a package in his hands.,Tom sujetaba un paquete en sus manos.
"Tom wanted to give Mary a goodbye kiss. However, she backed away.",Tom quería darle a María un beso de despedida. Sin embargo ella se echó para atrás.
That's not what I said.,Eso no fue lo que yo dije.
Make a list.,Hagan una lista.
I was hungry and thirsty.,Estaba hambriento y sediento.
I want my job back.,Quiero que me devuelvan mi empleo.
My father painted the mailbox red.,Mi padre pintó de rojo el buzón.
I want to win for once.,Quiero ganar por una vez.
Whose letter is this?,¿De quién es esa carta?
Please come again.,"Por favor, ven de nuevo."
I heard Tom humming to himself while he washed dishes.,Escuché a Tom murmurándose a sí mismo mientras lavaba los platos.
They live in a small house.,Ellos viven en una casa chica.
What Tom really wanted was to be happy.,Lo que Tom verdaderamente quería era ser feliz.
Tom made a lot of smart decisions.,Tom tomó muchas decisiones inteligentes.
Why do some people burp after they eat?,¿Por qué algunas personas eructan después de comer?
Isn't that annoying?,¿Acaso no es molesto?
Tom doesn't even know how to write his own name.,Tom ni siquiera sabe cómo escribir su propio nombre.
I feel like speaking French today.,Hoy tengo ganas de hablar francés.
He makes good use of his talents.,Él hace buen uso de sus talentos.
She did not turn up.,Ella no apareció.
Tom has been in Boston for a week.,Tom ha estado una semana en Boston.
Don't you find it interesting?,¿Acaso no lo encuentras interesante?
The patient was in danger.,El paciente estaba en peligro.
Your work has greatly improved.,Tu trabajo ha mejorado mucho.
She looked at me and smiled.,Ella me miró y sonrió.
I feel like such a fool.,Me siento como un tonto.
Would you draw me a map?,¿Me trazarías un mapa?
I feel that I don't really belong here.,Siento que no pertenezco realmente aquí.
Did you make that mistake on purpose?,¿Usted cometió ese error a propósito?
Thank you for teaching me so many things.,Gracias por enseñarme tantas cosas.
He caught them stealing apples.,Él los pilló robando manzanas.
I've been watching.,He estado mirando.
I didn't have anything to write with.,No tenía nada con lo que escribir.
I'll take a glass of champagne.,Tomaré una copa de champaña.
She's lost her car key.,Ella perdió las llaves de su coche.
The law says that all men are equal.,La ley dice que todos los hombres son iguales.
They attempted to escape.,Ellos intentaron escapar.
She has small feet.,Ella tiene los pies pequeños.
Tom doesn't understand French very well.,Tom no entiende muy bien el francés.
I'm Tom's cousin.,Soy el primo de Tom.
Do you think I'm made of money?,¿Piensas que yo estoy hecho de dinero?
Winter is approaching.,El invierno se acerca.
I can't agree with you.,No puedo estar de acuerdo contigo.
Please move to the rear of the bus.,"Por favor, muévanse para la parte de atrás del bus."
I love men with beards.,Me encantan los hombres con barba.
She went on working.,Ella siguió trabajando.
You need to respect the elderly.,Debes respetar a los mayores.
Is your name on the list?,¿Está su nombre en la lista?
I already knew everyone.,Ya conocía a todos.
Do you want some scrambled eggs?,¿Quieres unos huevos revueltos?
Tom is fascinating.,Tom es fascinante.
Any paper will do.,Cualquier papel sirve.
We have lobsters only on special occasions.,Nosotros comemos langostas sólo en ocasiones especiales.
May I call on you today?,¿Te puedo visitar hoy?
I think you'd better go on a diet.,Yo opino que mejor te pongas a dieta.
The girl's eyes were filled with tears.,Los ojos de la chica estaban llenos de lágrimas.
It only took us fifteen minutes to complete the job.,Sólo nos llevó quince minutos completar la labor.
My mother insists that I should not go out after dark.,Mi madre insiste en que no salga después de que oscurezca.
I lost almost all my money.,Perdí casi todo mi dinero.
I read the book.,Leo el libro.
I can't believe it.,No me lo puedo creer.
Tom is the one who paid for the tickets.,Tom es quien pagó las entradas.
Her husband is a nice-looking man who is a little on the lean side.,Su marido es un hombre de aspecto agradable que va escaso en carnes.
What did you write on the blackboard?,¿Qué escribió en la pizarra?
Can I see my son?,¿Puedo ver a mi hijo?
I can't read her poker face.,No puedo leer su cara de póquer.
Typewriters are so noisy.,Las máquinas de escribir hacen mucho ruido.
I want to kill you right now.,Quiero matarte ya mismo.
He realized the magnitude of his crime.,Él comprendió la magnitud de su crimen.
She first met him when they were students.,Ella lo conoció cuando ambos eran estudiantes.
Why is it so difficult to learn a foreign language?,¿Por qué es tan difícil aprender un idioma extranjero?
I think that she's honest.,Creo que es honesta.
I'll do it whenever I want.,Lo haré cuando quiera.
Don't listen to Tom.,No lo escuchés a Tomás.
Run away as fast as you can.,¡Vete corriendo tan rápido como puedas!
I'd just like to know if you're coming or not.,Solo quisiera saber si vienes o no.
Tom fell and broke his arm.,Tom se cayó y se rompió el brazo.
What time does the train for Boston leave?,¿A qué hora sale el tren hacia Boston?
He soon accustomed himself to cold weather.,Él se acostumbró enseguida al clima frío.
