source,target
Solo necesitamos agua.,We just need water.
Tom parecía más irritado que enojado.,Tom seemed more annoyed than angry.
No me he decidido todavía.,I'm still undecided.
"Es pobre, pero feliz.","He is poor, but happy."
Así es como conocí a tu madre.,This is how I met your mother.
Nadie nos toma en serio.,No one takes us seriously.
¿Qué idioma usa cuando habla con sus padres?,What language do you use when you talk with your parents?
No me molesta compartir mi mesa.,I don't mind sharing my table.
No me gusta decirle la verdad.,I don't like telling you the truth.
Nos meteremos en problemas si nos pillan.,We'll get in trouble if we get caught.
Tom es muy capaz.,Tom is very competent.
Los amantes iban del brazo.,The lovers were walking arm in arm.
Él siempre juega bien.,He always plays well.
Es la casa en la que vive él.,This is the house that he lives in.
"De repente, un hombre se paró en frente de ellos.","Suddenly, a man stepped in front of them."
Tenemos que ayudar.,We must help.
"Si sales tan descubierta, te vas a resfriar.","If you go out so lightly dressed, you'll catch a cold."
Esos son tus enemigos.,Those are your enemies.
Las naranjas son ricas en vitamina C.,Oranges are rich in vitamin C.
No todos los caballos nacieron iguales. Algunos nacieron para ganar.,Not all horses were born equal. A few were born to win.
"Me gustan las almendras, pero no los cacahuates.","I like almonds, but not peanuts."
Me duele el estómago.,I have a stomachache.
No le quiero entregar mi llave a Tom.,I don't want to give Tom my key.
Yo tenía dos copias del libro.,I had two copies of the book.
Él dijo que llamaría mañana.,He said he would call tomorrow.
¿Por qué no se mueven los coches?,Why aren't the cars moving?
Admiro el trabajo de Tom.,I admire Tom's work.
¿Quién te llamó?,Who called you?
¿Cuál es tu sinfonía preferida?,What's your favorite symphony?
Me encontré con un anciano cerca de la estación.,I met an old man near the station.
Ella le empujó por la ventana.,She pushed him out the window.
¿Cómo ocurrió el accidente de tráfico?,How did the traffic accident happen?
La compañía aceptó su solicitud.,The company accepted his application.
Esto es algo que necesito hacer sola.,This is something I need to do alone.
Gracias por el desayuno.,Thank you for breakfast.
Le aseguro que todo estará preparado a tiempo.,I assure you everything will be ready on time.
Me gusta la nieve.,I love snow.
Los japoneses no son tan especiales con la religión.,Japanese are not so particular about religion.
¿Por qué no pensaron en eso antes?,Why didn't you think of that before?
Tom también planea ir allí.,Tom also has plans to go there.
¿De verdad piensas que es malo?,Do you really think it's bad?
Mejor devolvámonos un poco.,We'd better go back a little.
Puedes usar cualquiera de los bolis que no estoy usando.,You can use whichever pen I'm not using.
Él se bajó del autobús.,He got off the bus.
Hacen un gran equipo.,They make a great team.
¿Cuándo empieza el concierto?,When does the concert begin?
¿Quién dijo que sería fácil?,Who said it would be easy?
¿Qué opinas de mi nuevo vestido?,What do you think of my new dress?
Tom es más grande que yo.,Tom is bigger than me.
Quiero salir a respirar un poco de aire fresco.,I want to go outside for a breath of fresh air.
Tom desayuna a las seis todas las mañanas.,Tom eats breakfast every morning at 6:00.
Debería haber comprado uno.,You should've bought one.
Él se ve con su novia los sábados.,He meets his girlfriend Saturdays.
"Sé que dije que lo haría, pero hoy no puedo.","I know I said I would do it, but I can't do it today."
No quiero ningún problema.,I don't want any problems.
Él le enseña inglés a su amigo.,He teaches English to his friend.
Los verdaderos héroes somos nosotros.,The real heroes are us.
No hay señales de vida en Marte.,There is no sign of life on Mars.
¿Por qué quieres saber en qué estamos pensando?,Why do you want to know what we're thinking about?
No hagas nada de lo que te arrepentirías.,Don't do anything you'll regret.
Se apartó para que pasara ella.,He stepped aside for her to pass.
Definitivamente te voy a extrañar.,I'll definitely miss you.
Los profesores deben comprender a los niños.,Teachers must understand children.
Este lugar es enorme.,This place is huge.
Imagino que perdí la noción del tiempo.,I guess I lost track of the time.
La reunión se lleva a cabo dos veces al mes.,The meeting is held twice a month.
¿Estás segura de que no te olvidas nada?,Are you sure that you haven't forgotten anything?
Él fue reelegido alcalde.,He was re-elected mayor.
Soy la hija de Tom.,I'm Tom's daughter.
"Por favor, pon esto donde no puedan alcanzarlo los niños.",Please put this where children can't reach it.
Tom y Mary llevan tres años casados.,Tom and Mary have been married three years.
No deberíamos burlarnos de los demás.,We shouldn't make fun of others.
Sólo quería recordarte de llamar a Tom.,I just wanted to remind you to call Tom.
"Él quiere a su hija, pero su esposa no.","He loves his daughter, but his wife doesn't."
Se requiere agua con urgencia.,There is an urgent need for water.
Sabía que Tom estaba aquí.,I knew Tom was here.
Los coches chocaron el uno contra el otro.,The cars crashed into each other.
Tom lo hizo sonar fácil.,Tom made it look easy.
Tom regresó a Boston el pasado octubre.,Tom came back to Boston last October.
Le felicitaron por su boda.,They congratulated him on his marriage.
El camarero era un insolente.,The waiter was insolent.
¿De verdad tenemos que ir allá?,Do we really have to go there?
Tom rompió las reglas.,Tom broke the rules.
Eso es lo que le dije.,That's what I told him.
Tom ha dicho que quiere hablar contigo.,Tom said that he wants to talk to you.
Ellos se dieron unas breves vacaciones.,They took a brief vacation.
Tengo un bolígrafo.,I have a pen.
"¿Abrirías la ventana, por favor?","Will you open the window, please?"
¿De verdad no lo sabes?,Do you really not know?
Tom dijo que había almorzado con sus amigos.,Tom said that he had eaten lunch with his friends.
Su médico le dijo que no bebiera alcohol.,His doctor told him not to drink alcohol.
Mataban el tiempo jugando a las cartas.,They killed time playing cards.
Este material se estira fácilmente.,This material stretches easily.
Nada de esto me hace sentido.,None of this makes any sense to me.
Siento que no puedas venir a la fiesta.,It's too bad you can't come to the party.
Ella esperaba que él solucionara el problema.,She expected him to solve the problem.
Tom planea ver a Mary el lunes.,Tom plans to see Mary on Monday.
No estoy seguro de lo que debería hacer.,I'm not sure what I should do.
Supongo que ya lo has hecho.,I assume you've already done that.
Ella siempre dio de comer a sus niños antes que a su perro.,She always fed her children before she fed her dog.
Australia era una excepción.,Australia was an exception.
El pulpo es un animal realmente inteligente.,The octopus is a really smart animal.
¿A qué hora se fue?,At what time did he leave?
La guerra duró dos años.,The war lasted two years.
Tom no sabe nada de música clásica.,Tom doesn't know anything about classical music.
¿Acaso no fue él quien te robó la billetera?,Wasn't it him who stole your wallet?
El concierto fue transmitido en directo.,The concert was broadcast live.
No participé en la conversación.,I didn't take part in the conversation.
¿Te parece probable?,How likely is that?
"Si yo fuera tú, no habría hecho eso.","If I were you, I wouldn't have done that."
No soy bueno en francés.,I'm not good at French.
No creo que esto vaya a ser muy divertido.,I don't think that this is going to be much fun.
Le estás preguntando a la persona equivocada.,You're asking the wrong person.
No me interesa lo que diga la gente.,I don't care what people say.
"Tom apretó un botón, pero nada sucedió. Por eso apretó otro botón.","Tom pressed a button, but nothing happened, so he pressed another button."
Terroristas secuestraron al periodista.,The journalist was kidnapped by terrorists.
¿Quién dice que no nos vamos a ver de nuevo?,Who says we're not going to meet again?
Siempre desayuno café con tostadas.,I always have coffee and toast for breakfast.
¿Por qué estás enfadado?,Why are you angry?
Tom le compró algo a Mary.,Tom bought something for Mary.
No confundas Austria con Australia.,Don't confuse Austria with Australia.
¿Cuál es la mejor forma de cortar una cebolla?,What's the best way to chop an onion?
Su largo discurso nos aburrió a todos.,His long speech bored us all.
No puede pararlos.,He cannot stop them.
¿Dónde habías estado?,Where have you been?
¿Por qué quieres regresar a Australia?,Why do you want to go back to Australia?
Recuerdo cómo era él.,I remember how he used to be.
Dudo si él llegará a tiempo.,I doubt if he will come on time.
La señora de la limpieza interrumpió la conversación.,The cleaning lady interrupted the conversation.
Hay una estatua del profesor cerca de la escuela.,There is a statue of the teacher near the school.
No hay manera de que me acuerde de su número de teléfono.,I can't for the life of me remember her phone number.
"Tengo mucho que hacer, así que probablemente no pueda ir mañana.",I'm very busy so probably I won't be able to come tomorrow.
Tom no tenía ni voz ni voto en el asunto.,Tom had no say in the matter.
¿Cuántas veces por semana vas de compras al supermercado?,How many times a week do you go shopping at a supermarket?
Nos comunicamos por medio de un intérprete.,We communicate through an interpreter.
Entonces solo era una niña de siete años.,I was only a seven-year-old girl at that time.
Mi padre va al trabajo en auto.,My father drives to work.
¿Cuándo va a tener usted lista la comida?,When are you going to get dinner ready?
"El saber no es nada, la imaginación lo es todo.",Knowing is nothing. Imagination is everything.
Mi número de habitación es el 5.,My room number is 5.
Tom no quiere ver a nadie hoy.,Tom doesn't want to see anybody today.
No quise asustarte.,I didn't want to frighten you.
Mi abuelo no sabe retirar dinero del cajero automático.,My grandfather doesn't know how to take money out of an ATM.
¿Hay algo que pueda hacer para ayudar?,Is there anything I can do to help?
¿Qué hiciste allí?,What did you do in there?
Las ratas no le gustan a nadie.,Nobody likes rats.
Fui a beber una cerveza con los amigos.,I went to drink a beer with friends.
La puerta frontal está abierta.,The front door is open.
En la conversación nombramos a ese señor.,We mentioned that gentleman in the conversation.
¿Cuándo fue la última vez que te cortaste el pelo?,When was the last time you had your hair cut?
El homicida se refugió en la montaña.,The murderer hid in the mountains.
Yo fui a Nagano a tomar fotografías de las montañas cubiertas por la nieve.,I went to Nagano to take pictures of the mountains covered with snow.
¿Cuánta gente murió ayer?,How many people died yesterday?
Nos consolamos el uno al otro.,We consoled each other.
