source,target
No estoy muy de acuerdo con usted.,I do not quite agree with you.
Él volvió a la casa más temprano de lo que esperaba.,He came home earlier than I expected.
Es justo lo que necesitamos.,It's just what we need.
Lo que dijiste es absurdo.,What you said is absurd.
Vamos a estar juntos.,We're going to be together.
Tom no ha vivido aquí por mucho tiempo.,Tom hasn't been living here long.
"Por favor, ayúdame a preparar para esta clase.",Please help me prepare for this class.
Vacia el aceite.,Drain the oil.
Este libro te pertenece.,This book belongs to you.
La nieve se derritió en un día.,The snow melted away in a day.
No es tan malo como parece.,It really isn't that bad.
¿Por qué querríamos castigarte?,Why would we want to punish you?
"Por supuesto, para que una vieja alfombra tenga valor debe estar en buenas condiciones.","Of course, to be valuable, an old carpet must be in good condition."
Tendió su mano hacia mí.,He held out his hand to me.
No jueges en la calle.,Don't play in the street.
Él quería destruirlo.,He wanted to destroy it.
Hay 48 marineros a bordo.,Forty-eight sailors are on board.
¿Te gustaría ver algunas fotos de mi viaje?,Would you like to see some photos of my trip?
Todavía lo puedo hacer bastante bien.,I can still do that fairly well.
Pelá las papas y las zanahorias.,Peel the potatoes and carrots.
¿Sólo se trata de dinero?,Is it only about money?
Salimos de paseo.,We went for a walk.
Evito manejar de noche si puedo.,I avoid driving at night if I can.
Tom está prestando atención a su presupuesto.,Tom is paying attention to his budget.
Veré si puedo ayudar.,I'll see if I can help out.
¿Puedes explicarlo otra vez?,Could you please explain it once more?
Sólo busqué ayudar el equipo.,I just wanted to help the team.
Él quiere ser jugador de tenis.,He wants to be a tennis player.
Ella fue al shopping con sus amigas.,She went to the mall with her friends.
Ella se casó con él.,She married him.
Dejaron el monte a fuerzas enemigas.,They abandoned the hill to enemy forces.
Tom y Mary no pueden estar en la misma habitación.,Tom and Mary can't be in the same room.
"Nos vemos la próxima semana, Tom.","See you next week, Tom."
Dámelo con mucho hielo.,I want it with plenty of ice.
No digas cosas malas de otros.,Don't say bad things about others.
Justo aquí había una tienda.,There used to be a store right here.
Miles Davis fue un músico de jazz americano.,Miles Davis was an American jazz musician.
Estoy contigo en un segundo.,I'll be with you in a second.
Es la última mujer que yo esperaba ver.,She was the last woman I expected to see.
Tom nos contó a todos una historia.,Tom told us all a story.
No os lo reprocho.,I don't blame you.
El coche es más rápido que la bicicleta.,A car is faster than a bicycle.
Necesito un poco más de tiempo.,I need a little more time.
El asunto aún está en discusión.,The matter is still under discussion.
Tu plan no va en la línea de nuestra política.,Your plan is not in line with our policy.
Lamento llegar tarde.,I'm sorry about being late.
Por eso lo odio.,This is why I hate him.
Tom tiene un rancho.,Tom has a ranch.
Noventa y cinco por ciento de los huérfanos son mayores de 5 años.,Ninety-five percent of orphans are older than 5 years old.
"Probablemente, el tiempo será bueno mañana.",The weather will probably be fine tomorrow.
Quiero que te quedes más tiempo.,I want you to stay here longer.
Ya no necesito usar lentes.,I don't have to wear glasses any more.
Creo que deberías hacerlo tú mismo.,I think you should do it yourself.
Japón debe importar petróleo.,Japan has to import oil.
Quiero tu respeto.,I want your respect.
¿Qué puedo comer?,What can I eat?
Tomás no trabaja por su cuenta.,Tom isn't self-employed.
Los exámenes de mitad de año están a la vuelta de la esquina.,The mid-term exams are just around the corner.
Ella solía jugar baloncesto.,She used to play basketball.
Podría haberse evitado.,It could've been prevented.
¿Quién tiene una idea mejor?,Who has a better idea?
Vamos a montar en las bicicletas.,Let's go on our bicycles.
Quiere ir a esta fiesta.,She wants to attend the party.
"Tom le dijo a Mary que se iba a suicidar, pero que no tuvo el coraje para hacerlo.","Tom told Mary that he was going to kill himself, but he didn't have the courage to do it."
Él será un buen marido.,He will be a good husband.
Quedaban pocos estudiantes en la clase.,There were few students left in the classroom.
Di por sentado que era gratis.,I assumed it was free.
Me es difícil entender esta pregunta.,It is difficult for me to understand this question.
Él llegó a eso de las cuatro.,He came at about four o'clock.
Voy a ir a lo de Tomás esta noche.,I'm going to Tom's tonight.
"Quiero hablarte, Tom.","I want to talk to you, Tom."
Mi novio es canadiense.,My boyfriend is Canadian.
"Para los niños de hasta 5 años de edad, la ruptura de la familia puede ser difícil de entender.","For children up to 5 years old, family breakdown can be difficult to understand."
Me levanté más pronto de lo normal para coger el primer tren.,I got up earlier than usual in order to catch the first train.
Tom es buen estudiante ¿verdad?,"Tom is a good student, isn't he?"
Él no esperaba verlo.,He wasn't expecting to see you.
No debí haberme levantado tan temprano.,I shouldn't have gotten up so early.
No tengo ningún problema en hacerlo.,I don't have any trouble doing that.
Yo no esquío pero me gusta mucho patinar.,"I don't ski, but I really like to skate."
¿Por qué sonríen los humanos? Esta es una pregunta muy difícil de responder.,Why do humans smile? This is a very difficult question to answer.
Mandaron a Tom a la tienda a hacer un recado.,Tom was sent on an errand to the store.
¿Cuándo te he mentido?,When did I ever lie to you?
Creo que tendrás éxito.,I believe that you will succeed.
Aquí tiene el mapa.,Here's the map.
"Él miró a su alrededor, pero no había nadie.","He looked around, but he saw no one."
Así no es cómo hacemos las cosas aquí.,That is not how we do things here.
Colgué el cuadro en la pared.,I hung the painting on the wall.
Tom puede usar mi cámara de vídeo si quiere.,Tom may use my video camera if he wants to.
No quiero que baje mi calificación.,I don't want my rating to go down.
"Este coche es de mi padre, pero pronto será mío.","This car is my father's, but it'll soon be mine."
Tom calentó algunas sobras para cenar.,Tom heated up some leftovers for dinner.
Esto no fue nuestra culpa.,This was not our fault.
No quiero vivir mi vida así.,I don't want to live my life like this.
Tengo que aprender a jugar al ajedrez.,I have to learn to play chess.
¿Le gustaría comer algo?,Would you like something to eat?
Él tiene más de treinta.,He's over thirty.
"Para cuando llegues, habremos terminado de comer.",We'll have finished eating by the time you arrive.
Me ha hecho quedar como un mentiroso.,He made me out to be a liar.
Tres de éstas son mías.,Three of these are mine.
Este coche es chico.,This car is small.
Tal vez tengas una solución mejor.,Maybe you have a better solution.
Estaré en el tejado.,I'll be up on the roof.
No leas mientras caminás.,Do not read while walking.
El Volga es el río más largo de Europa.,The Volga is the longest river in Europe.
Tiene cerca del tamaño de un huevo.,It is about the size of an egg.
No tienes edad suficiente para ir sola a nadar.,You are not old enough to go swimming by yourself.
Hasta las 2:30 más o menos.,See you at about 2:30.
Encuentra a Tom y dile que venga aquí inmediatamente.,Find Tom and tell him to come here right now.
Era de un rojo sólido.,It was solid red.
Esta canción parecía apropiada.,This song seemed appropriate.
Mi padre va al trabajo en coche.,My father drives to work.
Estoy corto de dinero.,I'm very short of money.
El baño está por ahí.,The toilet is over there.
"Las niñas quieren jugar adentro, y los niños quieren jugar afuera.","The girls want to play inside, and the boys want to play outside."
Todas las personas del mundo desean la paz.,Everybody in the world desires peace.
El elefante fue conducido al zoológico.,The elephant was brought to the zoo.
¿Cuánto quieres por la silla?,What will you take for this chair?
Los perros tardaron poco tiempo en hacer el rastreo del ciervo herido.,The dogs took little time tracking down the wounded deer.
No quiero ponerme malo.,I don't want to get sick.
No deberías hablar cuando el profesor está hablando.,You shouldn't talk when the teacher's talking.
Solo he oído una vez a Tom tocar el piano.,I've only heard Tom play the piano once.
Tom está desmayado en la cama.,Tom is passed out in bed.
Un accidente es demasiado.,One accident is too many.
Residimos ahí tres meses.,We stayed there for three months.
Ella no es la clase de persona que piensas.,She is not what you think she is.
¿Durante cuánto tiempo has estado aprendiendo inglés?,How long have you been learning English?
Por favor espere frente al cuarto 213.,Please wait in front of Room 213.
Tom estaba desconcertado por el cambio.,Tom was bewildered by the change.
No es un número entero.,It isn't an integer.
¿Sigue en contacto con Tom?,Do you still keep in touch with Tom?
Estoy muy ocupado esta semana.,I'm very busy this week.
Ahora no tengo trabajo.,I don't have a job now.
Este es de Tom.,This one's Tom's.
¿Cuánto tiempo te queda?,How much time do you have left?
El hombre que vino a verte no dijo quién era.,The man who came to visit you didn't say who he was.
Le llamó por teléfono.,She called him on the phone.
Tom no es capaz de hacerlo.,Tom isn't capable of doing it.
Probablemente estés equivocado.,You're probably wrong.
La puerta no se moverá.,The door won't budge.
Tom hizo una captura impresionante.,Tom made a great catch.
¿Quieres decirme quiénes son ellos?,Do you want to tell me who they are?
¡Eh! ¡Vosotras dos! ¿Qué estáis haciendo?,"Hey, you two! What are you doing?"
No puedo evitar sentir lástima por esa chica.,I can't help feeling sorry for the girl.
¿Que edad tienen tus hermanos?,How old are your brothers and sisters?
La verdad es que no esperaba eso de ti.,I really wasn't expecting that from you.
Espero que sepan qué es esto.,I hope you know what this is.
Lo que hizo Tom estuvo mal.,What Tom did was wrong.
El rojo es mi color favorito.,My favorite color is red.
La misma cosa podría decirse de muchas otras personas.,The same thing could be said about many other people.
No es complicado.,It's not complicated.
Tengo un montón de amigos canadienses.,I have a lot of Canadian friends.
Queremos un coche.,We want a car.
"No llores, no pasa nada.",Don't cry. There's nothing wrong.
Yo no sabía a quién más preguntarle.,I didn't know who else to ask.
No tienes que quedarte si no quieres.,"If you don't want to stay, you don't have to."
Ella abandonó la oficina inmediatamente después del trabajo.,She left the office immediately after work.
Tom trabaja en agricultura.,Tom works in agriculture.
Tengo un novio que me quiere.,I have a boyfriend who loves me.
Solo el amor puede romper su corazón.,Only love can break your heart.
